ID da Pesquisa,Contact ID,Status,Pergunta,Resposta
83,63e4fcac2afecf39f016,Complete,"Recebo as ferramentas (internet, equipamentos, programas) necessárias para executar meu trabalho.",Concordo totalmente
83,63e4fcac2afecf39f016,Complete,Estou satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade.,Concordo parcialmente
83,63e4fcac2afecf39f016,Complete,Estou satisfeito(a) com as oportunidades de progressão de carreira oferecidas pela entidade.,"Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,"Você sinalizou não receber as ferramentas necessárias para executar o seu trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
83,63e4fcac2afecf39f016,Complete,"Você informou que não está completamente satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
83,63e4fcac2afecf39f016,Complete,"Você sinalizou que quando uma pessoa comete um erro, ele muitas vezes é usado contra ela. Selecione quem são os principais responsáveis por isso, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.","[{""id"": 10327, ""option"": ""Alta Lideran\u00e7a (Diretores, superintendentes, Board, etc)."", ""rank"": ""1""}, {""id"": 10328, ""option"": ""Lideran\u00e7a direta."", ""rank"": ""2""}, {""id"": 10331, ""option"": ""Colegas de trabalho de outras \u00e1reas."", ""rank"": ""3""}]"
83,63e4fcac2afecf39f016,Complete,"Você informou que as pessoas não se sentem à vontadade para expressar opiniões no trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.","[{""id"": 10486, ""option"": ""Receio de sofrer retalia\u00e7\u00f5es por parte da minha lideran\u00e7a direta."", ""rank"": ""1""}, {""id"": 10488, ""option"": ""Receio de sofrer retalia\u00e7\u00f5es por parte da alta lideran\u00e7a (Diretores, superintendentes, Board, etc)."", ""rank"": ""2""}]"
83,63e4fcac2afecf39f016,Complete,Os critérios para promoção são aplicados da mesma forma em diferentes áreas da entidade.,Discordo parcialmente
83,63e4fcac2afecf39f016,Complete,Os funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam.,Discordo parcialmente
83,63e4fcac2afecf39f016,Complete,A entidade tem dificuldade para desligar os funcionários(as) que possuem baixo desempenho.,"Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,Eu recebo reconhecimento não financeiro pelo meu trabalho.,"Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,"Você sinalizou não concordar que funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam. Selecione até 3 motivos, sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante.","[{""id"": 10341, ""option"": ""Distribui\u00e7\u00e3o de metas n\u00e3o \u00e9 igual para todos."", ""rank"": ""2""}, {""id"": 10343, ""option"": ""Promo\u00e7\u00f5es por interesse da entidade e n\u00e3o por performance."", ""rank"": ""1""}, {""id"": 10347, ""option"": ""Os processos de reconhecimento dos funcion\u00e1rios(as) n\u00e3o s\u00e3o seguidos."", ""rank"": ""3""}]"
83,63e4fcac2afecf39f016,Complete,A minha liderança direta distribui as tarefas adequadamente.,"Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,A minha liderança direta valoriza quando faço um bom trabalho.,Discordo parcialmente
83,63e4fcac2afecf39f016,Complete,Minha liderança direta tem capacidade técnica suficiente para exercer a sua função.,Concordo parcialmente
83,63e4fcac2afecf39f016,Complete,As ações da minha liderança direta são coerentes com suas falas.,Discordo totalmente
83,63e4fcac2afecf39f016,Complete,Minha liderança direta é preocupada com o bem-estar da equipe.,Discordo parcialmente
83,63e4fcac2afecf39f016,Complete,Estou satisfeito(a) com os feedbacks que recebo da minha liderança direta.,Discordo parcialmente
83,63e4fcac2afecf39f016,Complete,A minha liderança direta sabe como gerenciar pessoas.,Discordo parcialmente
83,63e4fcac2afecf39f016,Complete,"Você informou que não está completamente satisfeito(a) com os feedbacks que recebe da sua liderança direta. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.","[{""id"": 10351, ""option"": ""Frequ\u00eancia dos feedbacks."", ""rank"": ""2""}, {""id"": 10354, ""option"": ""Qualidade do direcionamento de como me desenvolver."", ""rank"": ""3""}, {""id"": 10356, ""option"": ""Feedback \u00e9 dado na frente dos colegas de trabalho."", ""rank"": ""1""}]"
83,63e4fcac2afecf39f016,Complete,"Você não concordou que sua liderança direta sabe como gerenciar pessoas. Selecione até 3 motivos sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante","[{""id"": 10365, ""option"": ""Tem dificuldade em fornecer feedback."", ""rank"": ""3""}, {""id"": 10558, ""option"": ""Exerce favoritismo entre os membros da equipe."", ""rank"": ""1""}, {""id"": 10561, ""option"": ""N\u00e3o blinda o funcion\u00e1rio(a) em rela\u00e7\u00e3o \u00e0 alta lideran\u00e7a (Diretores, superintendentes, Board etc)."", ""rank"": ""2""}]"
83,63e4fcac2afecf39f016,Complete,Sinto que a entidade respeita meu horário de trabalho.,Concordo parcialmente
83,63e4fcac2afecf39f016,Complete,Sinto que as demandas são sempre urgentes.,Concordo totalmente
83,63e4fcac2afecf39f016,Complete,É possível cumprir minha demanda de trabalho sem trabalhar horas extras.,"Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,Sinto que o volume de trabalho é saudável.,"Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,A entidade se preocupa com diversidade de forma genuína.,Concordo parcialmente
83,63e4fcac2afecf39f016,Complete,Sinto que a entidade agirá de forma justa caso haja discriminação dentro do trabalho.,"Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,"Todos recebem as mesmas oportunidades, independente do gênero, raça, orientação sexual ou deficiência.","Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,A entidade coloca o cliente sempre em primeiro lugar.,Concordo parcialmente
83,63e4fcac2afecf39f016,Complete,A entidade busca constantemente inovar.,"Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,A entidade tem políticas e procedimentos para garantir transparência nas operações.,Concordo parcialmente
83,63e4fcac2afecf39f016,Complete,"Você informou que, de certa forma, o volume de trabalho não é saudável. Selecione os três principais motivos, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.","[{""id"": 10381, ""option"": ""N\u00e3o tenho apoio necess\u00e1rio para executar a atividade."", ""rank"": ""3""}, {""id"": 10383, ""option"": ""Prazo para execu\u00e7\u00e3o dos projetos/atividades insuficientes."", ""rank"": ""1""}, {""id"": 10384, ""option"": ""Todas as demandas s\u00e3o classificadas como urgentes."", ""rank"": ""2""}]"
83,63e4fcac2afecf39f016,Complete,"Percebo que a alta liderança (Diretores, superintendentes, Board, etc) tem um planejamento claro para a entidade.","Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,"Eu confio na minha alta liderança (Diretores, superintendentes, Board, etc).","Não concordo, nem discordo"
83,63e4fcac2afecf39f016,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) se preocupa com o que os funcionários(as) pensam e sentem.",Discordo totalmente
83,63e4fcac2afecf39f016,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) é aberta para ouvir os funcionários(as) da equipe.",Discordo totalmente
83,63e4fcac2afecf39f016,Complete,Com qual orientação sexual você se identifica?,Heterossexual
83,63e4fcac2afecf39f016,Complete,Qual a sua cor ou raça?,Branca
83,63e4fcac2afecf39f016,Complete,Com qual gênero você se identifica?,Masculino
83,63e4fcac2afecf39f016,Complete,"Por favor, use o espaço abaixo para comentar sobre qualquer assunto que você considera que não foi abordado na pesquisa ou que você gostaria que fosse mais aprofundado. Aqui você também pode descrever melhor alguma das suas respostas. Esse comentário é opcional.",[Sem resposta fornecida]
84,36b38bd95e9308aca79c,Complete,Eu me sinto entusiasmado(a) com o meu trabalho.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Eu me sinto cheio(a) de energia para trabalhar.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Eu me sinto emocionalmente esgotado(a) ao final do dia de trabalho.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Consigo me manter concentrado(a) nas atividades de trabalho.,"Não concordo, nem discordo"
84,36b38bd95e9308aca79c,Complete,Eu me sinto animado(a) para ir trabalhar.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Sinto que o tempo passa rápido quando estou trabalhando.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Eu me sinto bem com o meu trabalho.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Fico desanimado(a) quando estou trabalhando.,Discordo parcialmente
84,36b38bd95e9308aca79c,Complete,Tenho autonomia para priorizar as demandas que chegam para mim.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Tenho pouca autoridade para decidir como executar meu trabalho.,Discordo parcialmente
84,36b38bd95e9308aca79c,Complete,"Tenho liberdade para propor e aplicar melhorias no meu trabalho,  conforme o nível de responsabilidade do meu cargo.",Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Me identifico com os valores da entidade.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Sinto que o meu trabalho contribui significativamente para a entidade.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Sou envolvido(a) nas decisões da entidade em que minha opinião é relevante.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Tenho orgulho de trabalhar na entidade.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,"Tenho liberdade para resolver problemas no trabalho da forma que eu achar necessário, conforme o nível de responsabilidade do meu cargo.",Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,"Você sinalizou não ter liberdade para propor e aplicar melhorias no seu trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
84,36b38bd95e9308aca79c,Complete,Entendo o porquê da priorização das tarefas que executo.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Tenho clareza de quais são os critérios em que minha performance será avaliada.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Tenho clareza dos processos das outras áreas da entidade.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Tenho clareza dos processos internos da entidade que impactam o meu trabalho.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Tenho clareza de quais são os objetivos estratégicos da entidade.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,A priorização de atividades é bem alinhada entre áreas.,"Não concordo, nem discordo"
84,36b38bd95e9308aca79c,Complete,Sinto que minha área não é respeitada pelas demais áreas da entidade.,Discordo parcialmente
84,36b38bd95e9308aca79c,Complete,Sinto que as áreas competem entre si. ,Discordo parcialmente
84,36b38bd95e9308aca79c,Complete,Há muita competitividade entre meus colegas de trabalho.,Discordo parcialmente
84,36b38bd95e9308aca79c,Complete,Eu tenho oportunidade de construir amizades em meu trabalho.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Meus colegas de trabalho se preocupam comigo.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Meus colegas e eu respeitamos uns aos outros.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Meus colegas me ajudam no meu trabalho.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Sinto que meus colegas menosprezam minhas opiniões.,Discordo totalmente
84,36b38bd95e9308aca79c,Complete,Sinto que minhas opiniões são ouvidas.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,As pessoas se sentem confortáveis para discutir sobre problemas do trabalho.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Me sinto confiante em ser eu mesmo(a) no trabalho.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,As pessoas se sentem à vontade para expressar opiniões no trabalho.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,"Quando uma pessoa comete um erro, ele muitas vezes é usado contra ela.","Não concordo, nem discordo"
84,36b38bd95e9308aca79c,Complete,A entidade se importa com meu bem-estar.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Estou satisfeito(a) com os benefícios oferecidos pela entidade.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Sinto que minha equipe tem o número de pessoas necessário para executar as atividades.,Discordo totalmente
84,36b38bd95e9308aca79c,Complete,A entidade fornece momentos de confraternização e conexão entre os funcionários(as).,Discordo parcialmente
84,36b38bd95e9308aca79c,Complete,"Tenho confiança que em casos de denúncias (assédio moral, assédio sexual e questões éticas) a entidade irá atuar de maneira adequada.",Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,"Recebo as ferramentas (internet, equipamentos, programas) necessárias para executar meu trabalho.",Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Estou satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade.,"Não concordo, nem discordo"
84,36b38bd95e9308aca79c,Complete,Estou satisfeito(a) com as oportunidades de progressão de carreira oferecidas pela entidade.,Discordo totalmente
84,36b38bd95e9308aca79c,Complete,"Você sinalizou não receber as ferramentas necessárias para executar o seu trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
84,36b38bd95e9308aca79c,Complete,"Você informou que não está completamente satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.","[{""id"": 10311, ""option"": ""Faltam processos de apoio ao desenvolvimento e atualiza\u00e7\u00e3o profissional."", ""rank"": ""1""}, {""id"": 10312, ""option"": ""A entidade n\u00e3o fornece treinamentos internos de atualiza\u00e7\u00e3o."", ""rank"": ""2""}, {""id"": 10313, ""option"": ""N\u00e3o tenho clareza do que preciso fazer para ter a oportunidade de participar de treinamentos."", ""rank"": ""3""}]"
84,36b38bd95e9308aca79c,Complete,"Você sinalizou que quando uma pessoa comete um erro, ele muitas vezes é usado contra ela. Selecione quem são os principais responsáveis por isso, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.","[{""id"": 10327, ""option"": ""Alta Lideran\u00e7a (Diretores, superintendentes, Board, etc)."", ""rank"": ""1""}, {""id"": 10328, ""option"": ""Lideran\u00e7a direta."", ""rank"": ""2""}, {""id"": 10331, ""option"": ""Colegas de trabalho de outras \u00e1reas."", ""rank"": ""3""}]"
84,36b38bd95e9308aca79c,Complete,"Você informou que as pessoas não se sentem à vontadade para expressar opiniões no trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
84,36b38bd95e9308aca79c,Complete,Os critérios para promoção são aplicados da mesma forma em diferentes áreas da entidade.,Discordo totalmente
84,36b38bd95e9308aca79c,Complete,Os funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam.,Discordo totalmente
84,36b38bd95e9308aca79c,Complete,A entidade tem dificuldade para desligar os funcionários(as) que possuem baixo desempenho.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Eu recebo reconhecimento não financeiro pelo meu trabalho.,Discordo parcialmente
84,36b38bd95e9308aca79c,Complete,"Você sinalizou não concordar que funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam. Selecione até 3 motivos, sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante.","[{""id"": 10341, ""option"": ""Distribui\u00e7\u00e3o de metas n\u00e3o \u00e9 igual para todos."", ""rank"": ""1""}, {""id"": 10346, ""option"": ""N\u00e3o existem processos definidos para reconhecimento dos funcion\u00e1rios(as) na entidade."", ""rank"": ""3""}, {""id"": 10348, ""option"": ""Outros"", ""rank"": ""2""}]"
84,36b38bd95e9308aca79c,Complete,A minha liderança direta distribui as tarefas adequadamente.,Discordo parcialmente
84,36b38bd95e9308aca79c,Complete,A minha liderança direta valoriza quando faço um bom trabalho.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Minha liderança direta tem capacidade técnica suficiente para exercer a sua função.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,As ações da minha liderança direta são coerentes com suas falas.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Minha liderança direta é preocupada com o bem-estar da equipe.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,Estou satisfeito(a) com os feedbacks que recebo da minha liderança direta.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,A minha liderança direta sabe como gerenciar pessoas.,Discordo parcialmente
84,36b38bd95e9308aca79c,Complete,"Você informou que não está completamente satisfeito(a) com os feedbacks que recebe da sua liderança direta. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
84,36b38bd95e9308aca79c,Complete,"Você não concordou que sua liderança direta sabe como gerenciar pessoas. Selecione até 3 motivos sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante","[{""id"": 10365, ""option"": ""Tem dificuldade em fornecer feedback."", ""rank"": ""3""}, {""id"": 10366, ""option"": ""Dificuldade em gerenciar cronogramas/prazos/demandas."", ""rank"": ""1""}, {""id"": 10556, ""option"": ""N\u00e3o distribui de adequadamente as atividades entre os membros da equipe."", ""rank"": ""2""}]"
84,36b38bd95e9308aca79c,Complete,Sinto que a entidade respeita meu horário de trabalho.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Sinto que as demandas são sempre urgentes.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,É possível cumprir minha demanda de trabalho sem trabalhar horas extras.,Discordo totalmente
84,36b38bd95e9308aca79c,Complete,Sinto que o volume de trabalho é saudável.,Discordo totalmente
84,36b38bd95e9308aca79c,Complete,A entidade se preocupa com diversidade de forma genuína.,"Não concordo, nem discordo"
84,36b38bd95e9308aca79c,Complete,Sinto que a entidade agirá de forma justa caso haja discriminação dentro do trabalho.,"Não concordo, nem discordo"
84,36b38bd95e9308aca79c,Complete,"Todos recebem as mesmas oportunidades, independente do gênero, raça, orientação sexual ou deficiência.",Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,A entidade coloca o cliente sempre em primeiro lugar.,Concordo totalmente
84,36b38bd95e9308aca79c,Complete,A entidade busca constantemente inovar.,"Não concordo, nem discordo"
84,36b38bd95e9308aca79c,Complete,A entidade tem políticas e procedimentos para garantir transparência nas operações.,Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,"Você informou que, de certa forma, o volume de trabalho não é saudável. Selecione os três principais motivos, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.","[{""id"": 10376, ""option"": ""O time \u00e9 menor que o necess\u00e1rio para atender a demanda."", ""rank"": ""1""}, {""id"": 10379, ""option"": ""Minha lideran\u00e7a direta n\u00e3o distribui a demanda de trabalho de forma proporcional."", ""rank"": ""2""}, {""id"": 10383, ""option"": ""Prazo para execu\u00e7\u00e3o dos projetos/atividades insuficientes."", ""rank"": ""3""}]"
84,36b38bd95e9308aca79c,Complete,"Percebo que a alta liderança (Diretores, superintendentes, Board, etc) tem um planejamento claro para a entidade.",Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,"Eu confio na minha alta liderança (Diretores, superintendentes, Board, etc).",Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) se preocupa com o que os funcionários(as) pensam e sentem.",Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) é aberta para ouvir os funcionários(as) da equipe.",Concordo parcialmente
84,36b38bd95e9308aca79c,Complete,Com qual orientação sexual você se identifica?,Homossexual
84,36b38bd95e9308aca79c,Complete,Qual a sua cor ou raça?,Branca
84,36b38bd95e9308aca79c,Complete,Com qual gênero você se identifica?,Masculino
84,36b38bd95e9308aca79c,Complete,"Por favor, use o espaço abaixo para comentar sobre qualquer assunto que você considera que não foi abordado na pesquisa ou que você gostaria que fosse mais aprofundado. Aqui você também pode descrever melhor alguma das suas respostas. Esse comentário é opcional.",[Sem resposta fornecida]
85,ea382d84450c44313018,Complete,Eu me sinto entusiasmado(a) com o meu trabalho.,Concordo totalmente
85,ea382d84450c44313018,Complete,Eu me sinto cheio(a) de energia para trabalhar.,Concordo totalmente
85,ea382d84450c44313018,Complete,Eu me sinto emocionalmente esgotado(a) ao final do dia de trabalho.,Concordo parcialmente
85,ea382d84450c44313018,Complete,Consigo me manter concentrado(a) nas atividades de trabalho.,Concordo parcialmente
85,ea382d84450c44313018,Complete,Eu me sinto animado(a) para ir trabalhar.,Concordo totalmente
85,ea382d84450c44313018,Complete,Sinto que o tempo passa rápido quando estou trabalhando.,Concordo parcialmente
85,ea382d84450c44313018,Complete,Eu me sinto bem com o meu trabalho.,Concordo totalmente
85,ea382d84450c44313018,Complete,Fico desanimado(a) quando estou trabalhando.,Discordo parcialmente
85,ea382d84450c44313018,Complete,Tenho autonomia para priorizar as demandas que chegam para mim.,Concordo totalmente
85,ea382d84450c44313018,Complete,Tenho pouca autoridade para decidir como executar meu trabalho.,Discordo totalmente
85,ea382d84450c44313018,Complete,"Tenho liberdade para propor e aplicar melhorias no meu trabalho,  conforme o nível de responsabilidade do meu cargo.",Concordo totalmente
85,ea382d84450c44313018,Complete,Me identifico com os valores da entidade.,Concordo totalmente
85,ea382d84450c44313018,Complete,Sinto que o meu trabalho contribui significativamente para a entidade.,Concordo totalmente
85,ea382d84450c44313018,Complete,Sou envolvido(a) nas decisões da entidade em que minha opinião é relevante.,Concordo parcialmente
85,ea382d84450c44313018,Complete,Tenho orgulho de trabalhar na entidade.,Concordo totalmente
85,ea382d84450c44313018,Complete,"Tenho liberdade para resolver problemas no trabalho da forma que eu achar necessário, conforme o nível de responsabilidade do meu cargo.",Concordo totalmente
85,ea382d84450c44313018,Complete,"Você sinalizou não ter liberdade para propor e aplicar melhorias no seu trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
85,ea382d84450c44313018,Complete,Entendo o porquê da priorização das tarefas que executo.,Concordo totalmente
85,ea382d84450c44313018,Complete,Tenho clareza de quais são os critérios em que minha performance será avaliada.,Concordo totalmente
85,ea382d84450c44313018,Complete,Tenho clareza dos processos das outras áreas da entidade.,Concordo totalmente
85,ea382d84450c44313018,Complete,Tenho clareza dos processos internos da entidade que impactam o meu trabalho.,Concordo totalmente
85,ea382d84450c44313018,Complete,Tenho clareza de quais são os objetivos estratégicos da entidade.,Concordo totalmente
85,ea382d84450c44313018,Complete,A priorização de atividades é bem alinhada entre áreas.,Concordo totalmente
85,ea382d84450c44313018,Complete,Sinto que minha área não é respeitada pelas demais áreas da entidade.,Discordo parcialmente
85,ea382d84450c44313018,Complete,Sinto que as áreas competem entre si. ,Discordo totalmente
85,ea382d84450c44313018,Complete,Há muita competitividade entre meus colegas de trabalho.,Discordo totalmente
85,ea382d84450c44313018,Complete,Eu tenho oportunidade de construir amizades em meu trabalho.,Concordo totalmente
85,ea382d84450c44313018,Complete,Meus colegas de trabalho se preocupam comigo.,Concordo parcialmente
85,ea382d84450c44313018,Complete,Meus colegas e eu respeitamos uns aos outros.,Concordo parcialmente
85,ea382d84450c44313018,Complete,Meus colegas me ajudam no meu trabalho.,Concordo totalmente
85,ea382d84450c44313018,Complete,Sinto que meus colegas menosprezam minhas opiniões.,Discordo totalmente
85,ea382d84450c44313018,Complete,Sinto que minhas opiniões são ouvidas.,Concordo totalmente
85,ea382d84450c44313018,Complete,As pessoas se sentem confortáveis para discutir sobre problemas do trabalho.,Concordo totalmente
85,ea382d84450c44313018,Complete,Me sinto confiante em ser eu mesmo(a) no trabalho.,Concordo totalmente
85,ea382d84450c44313018,Complete,As pessoas se sentem à vontade para expressar opiniões no trabalho.,Concordo totalmente
85,ea382d84450c44313018,Complete,"Quando uma pessoa comete um erro, ele muitas vezes é usado contra ela.",Discordo totalmente
85,ea382d84450c44313018,Complete,A entidade se importa com meu bem-estar.,Concordo totalmente
85,ea382d84450c44313018,Complete,Estou satisfeito(a) com os benefícios oferecidos pela entidade.,Concordo totalmente
85,ea382d84450c44313018,Complete,Sinto que minha equipe tem o número de pessoas necessário para executar as atividades.,Concordo totalmente
85,ea382d84450c44313018,Complete,A entidade fornece momentos de confraternização e conexão entre os funcionários(as).,Concordo totalmente
85,ea382d84450c44313018,Complete,"Tenho confiança que em casos de denúncias (assédio moral, assédio sexual e questões éticas) a entidade irá atuar de maneira adequada.",Concordo totalmente
85,ea382d84450c44313018,Complete,"Recebo as ferramentas (internet, equipamentos, programas) necessárias para executar meu trabalho.",Concordo totalmente
85,ea382d84450c44313018,Complete,Estou satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade.,Concordo totalmente
85,ea382d84450c44313018,Complete,Estou satisfeito(a) com as oportunidades de progressão de carreira oferecidas pela entidade.,Concordo totalmente
85,ea382d84450c44313018,Complete,"Você sinalizou não receber as ferramentas necessárias para executar o seu trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
85,ea382d84450c44313018,Complete,"Você informou que não está completamente satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
85,ea382d84450c44313018,Complete,"Você sinalizou que quando uma pessoa comete um erro, ele muitas vezes é usado contra ela. Selecione quem são os principais responsáveis por isso, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
85,ea382d84450c44313018,Complete,"Você informou que as pessoas não se sentem à vontadade para expressar opiniões no trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
85,ea382d84450c44313018,Complete,Os critérios para promoção são aplicados da mesma forma em diferentes áreas da entidade.,"Não concordo, nem discordo"
85,ea382d84450c44313018,Complete,Os funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam.,"Não concordo, nem discordo"
85,ea382d84450c44313018,Complete,A entidade tem dificuldade para desligar os funcionários(as) que possuem baixo desempenho.,"Não concordo, nem discordo"
85,ea382d84450c44313018,Complete,Eu recebo reconhecimento não financeiro pelo meu trabalho.,"Não concordo, nem discordo"
85,ea382d84450c44313018,Complete,"Você sinalizou não concordar que funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam. Selecione até 3 motivos, sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante.","[{""id"": 10343, ""option"": ""Promo\u00e7\u00f5es por interesse da entidade e n\u00e3o por performance."", ""rank"": ""1""}, {""id"": 10346, ""option"": ""N\u00e3o existem processos definidos para reconhecimento dos funcion\u00e1rios(as) na entidade."", ""rank"": ""3""}, {""id"": 10348, ""option"": ""Outros"", ""rank"": ""2""}]"
85,ea382d84450c44313018,Complete,A minha liderança direta distribui as tarefas adequadamente.,Concordo totalmente
85,ea382d84450c44313018,Complete,A minha liderança direta valoriza quando faço um bom trabalho.,Concordo totalmente
85,ea382d84450c44313018,Complete,Minha liderança direta tem capacidade técnica suficiente para exercer a sua função.,Concordo totalmente
85,ea382d84450c44313018,Complete,As ações da minha liderança direta são coerentes com suas falas.,Concordo totalmente
85,ea382d84450c44313018,Complete,Minha liderança direta é preocupada com o bem-estar da equipe.,Concordo totalmente
85,ea382d84450c44313018,Complete,Estou satisfeito(a) com os feedbacks que recebo da minha liderança direta.,Concordo totalmente
85,ea382d84450c44313018,Complete,A minha liderança direta sabe como gerenciar pessoas.,Concordo totalmente
